time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,month,year,date
1987-03-02 22:34:38.340000+00:00,-6.712,104.609,33.0,5.2346699999999995,mw,,,,1.3,us,usp00032xw,2014/11/07 00:39:59.040+00,"139 km WSW of Labuan, Indonesia",earthquake,,,,7.0,reviewed,us,us,3,1987,1987-03-02
2015-11-04 06:14:32.820000+00:00,-6.7492,105.0488,10.0,5.2346699999999995,mw,,41.0,2.548,1.37,us,us200041us,2022/08/01 15:49:04.166+00,"95 km WSW of Labuan, Indonesia",earthquake,6.3,1.7,0.079,52.0,reviewed,us,us,11,2015,2015-11-04
2017-12-16 00:22:30.840000+00:00,-7.8842,106.8195,44.0,5.2,mw,,27.0,1.316,0.99,us,us2000c551,2018/03/06 00:49:43.040+00,"101 km SW of Banjar, Indonesia",earthquake,6.3,1.8,0.075,17.0,reviewed,us,us,12,2017,2017-12-16
2014-07-09 00:01:28.360000+00:00,-6.9793,104.8194,6.16,5.2,mw,,48.0,3.026,1.08,us,usb000rr51,2022/05/03 18:17:09.824+00,"130 km WSW of Labuan, Indonesia",earthquake,,2.5,0.061,26.0,reviewed,us,us,7,2014,2014-07-09
2014-11-03 08:56:30.790000+00:00,-7.4091,105.9668,25.05,5.1335999999999995,mw,,52.0,1.735,0.74,us,usc000stmf,2015/01/20 09:03:14.040+00,"Java, Indonesia",earthquake,5.2,0.6,0.082,51.0,reviewed,us,us,11,2014,2014-11-03
2014-01-09 16:16:51.240000+00:00,-6.9559,105.4281,42.78,5.1335999999999995,mw,,95.0,2.174,1.03,us,usc000lzdf,2014/03/15 03:38:48+00,"77 km SW of Labuan, Indonesia",earthquake,,5.3,0.068,74.0,reviewed,us,us,1,2014,2014-01-09
2007-05-16 23:37:42.580000+00:00,-6.584,105.22,16.1,5.1335999999999995,mw,110.0,57.5,,0.93,us,usp000fc3z,2014/11/07 01:32:28.725+00,"71 km WSW of Labuan, Indonesia",earthquake,,15.9,,25.0,reviewed,us,us,5,2007,2007-05-16
2010-03-03 19:34:50.590000+00:00,-7.382,104.609,35.0,5.1335999999999995,mw,77.0,74.9,,1.01,us,usp000h8mv,2014/11/07 01:40:54.439+00,"174 km SW of Labuan, Indonesia",earthquake,,,,27.0,reviewed,us,us,3,2010,2010-03-03
2012-04-30 16:56:42.110000+00:00,-8.354,105.422,18.7,5.1335999999999995,mw,116.0,46.7,,0.9,us,usp000jjtr,2014/11/07 01:47:39.044+00,"195 km SW of Pelabuhanratu, Indonesia",earthquake,,11.3,,42.0,reviewed,us,us,4,2012,2012-04-30
2019-05-12 08:51:41.504000+00:00,-6.5488,104.6291,35.0,5.1335999999999995,mw,,78.0,2.738,1.04,us,us70003k07,2019/08/01 17:15:13.040+00,"134 km W of Labuan, Indonesia",earthquake,6.9,2.0,0.064,78.0,reviewed,us,us,5,2019,2019-05-12
2012-12-30 07:56:52.070000+00:00,-6.96,105.283,48.3,5.1335999999999995,mw,156.0,32.5,,0.79,us,usp000jxkx,2014/11/07 01:49:40.998+00,"88 km SW of Labuan, Indonesia",earthquake,,4.1,,57.0,reviewed,us,us,12,2012,2012-12-30
2011-06-17 01:15:34.810000+00:00,-6.96,104.677,35.8,5.1335999999999995,mw,106.0,51.4,,1.5,us,usp000j39y,2014/11/07 01:45:06.365+00,"142 km WSW of Labuan, Indonesia",earthquake,,6.9,,37.0,reviewed,us,us,6,2011,2011-06-17
1992-12-07 22:50:29.270000+00:00,-6.963,104.544,36.5,5.1335999999999995,mw,,,,0.8,us,usp0005hyb,2014/11/07 00:52:00.918+00,"156 km WSW of Labuan, Indonesia",earthquake,,,,11.0,reviewed,us,us,12,1992,1992-12-07
1984-04-18 22:22:47.370000+00:00,-7.016,106.138,49.6,5.1335999999999995,mw,,,,1.0,us,usp00023nm,2014/11/07 00:34:46.652+00,"45 km W of Pelabuhanratu, Indonesia",earthquake,,7.6,,9.0,reviewed,us,us,4,1984,1984-04-18
1990-04-13 14:17:04.030000+00:00,-7.12,106.695,33.0,5.1335999999999995,mw,,,,1.1,us,usp00047vw,2014/11/07 00:46:09.386+00,"21 km SE of Pelabuhanratu, Indonesia",earthquake,,,,4.0,reviewed,us,us,4,1990,1990-04-13
1988-04-05 01:21:57.910000+00:00,-6.735,105.471,33.0,5.1335999999999995,mw,,,,1.1,us,usp0003epe,2014/11/07 00:41:55.540+00,"55 km SW of Labuan, Indonesia",earthquake,,,,6.0,reviewed,us,us,4,1988,1988-04-05
1988-06-25 15:56:40.970000+00:00,-8.846,106.257,32.1,5.1335999999999995,mw,,,,1.2,us,usp0003h9u,2014/11/07 00:42:21.595+00,"208 km S of Pelabuhanratu, Indonesia",earthquake,,,,8.0,reviewed,us,us,6,1988,1988-06-25
1991-01-30 11:17:02.900000+00:00,-7.317,106.729,33.0,5.1335999999999995,mw,,,,1.0,us,usp0004mbn,2014/11/07 00:47:53.740+00,"41 km SSE of Pelabuhanratu, Indonesia",earthquake,,,,9.0,reviewed,us,us,1,1991,1991-01-30
2021-04-27 09:23:39.234000+00:00,-7.4516,106.9425,56.93,5.1335999999999995,mw,,35.0,0.701,0.62,us,us7000dxtl,2023/03/16 08:08:16.619+00,"59 km S of Sukabumi, Indonesia",earthquake,7.9,5.0,0.053,120.0,reviewed,us,us,4,2021,2021-04-27
1993-09-11 02:02:18.990000+00:00,-8.823,106.21,33.0,5.1335999999999995,mw,,,,1.0,us,usp000603x,2014/11/07 00:53:56.827+00,"206 km S of Pelabuhanratu, Indonesia",earthquake,,,,5.0,reviewed,us,us,9,1993,1993-09-11
1988-12-30 16:38:05.360000+00:00,-8.712,106.126,28.8,5.1335999999999995,mw,,,,1.0,us,usp0003qbd,2014/11/07 00:43:19.746+00,"196 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,12.0,reviewed,us,us,12,1988,1988-12-30
2000-06-05 17:43:24.020000+00:00,-7.359,106.664,33.0,5.1,mw,106.0,,,1.13,us,usp0009u2j,2016/11/09 22:41:11.135+00,"42 km SSE of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,hrv,6,2000,2000-06-05
1992-07-11 02:25:55.050000+00:00,-7.35,106.656,33.0,5.0325299999999995,mw,,,,1.1,us,usp0005anj,2014/11/07 00:51:02.963+00,"41 km SSE of Pelabuhanratu, Indonesia",earthquake,,,,4.0,reviewed,us,us,7,1992,1992-07-11
1993-05-22 00:51:38.380000+00:00,-7.768,104.443,33.0,5.0325299999999995,mw,,,,0.7,us,usp0005t8b,2014/11/07 00:53:03.168+00,"217 km SW of Labuan, Indonesia",earthquake,,,,10.0,reviewed,us,us,5,1993,1993-05-22
1987-01-08 01:18:04.990000+00:00,-7.269,105.96,33.0,5.0325299999999995,mw,,,,1.0,us,usp00031g2,2014/11/07 00:39:38.001+00,"72 km WSW of Pelabuhanratu, Indonesia",earthquake,,,,7.0,reviewed,us,us,1,1987,1987-01-08
1987-09-03 08:33:22.900000+00:00,-6.367,104.826,33.0,5.0325299999999995,mw,,,,1.0,us,usp000381v,2014/11/07 00:40:53.804+00,"111 km W of Labuan, Indonesia",earthquake,,,,4.0,reviewed,us,us,9,1987,1987-09-03
2024-10-08 14:12:08.786000+00:00,-7.6107,106.5374,38.155,5.0325299999999995,mw,103.0,51.0,1.113,1.11,us,us6000nxa0,2024/12/23 15:46:05.040+00,"68 km S of Pelabuhanratu, Indonesia",earthquake,6.01,6.606,0.06,94.0,reviewed,us,us,10,2024,2024-10-08
2024-07-11 22:18:09.873000+00:00,-7.4777,105.0173,17.056,5.0325299999999995,mw,81.0,114.0,2.611,0.55,us,us7000mypl,2024/09/20 16:00:54.040+00,"151 km SW of Labuan, Indonesia",earthquake,9.12,3.939,0.074,58.0,reviewed,us,us,7,2024,2024-07-11
2014-05-30 17:53:19.100000+00:00,-7.2877,106.0089,53.65,5.0325299999999995,mw,,49.0,1.658,0.91,us,usc000r97n,2014/08/26 01:21:05+00,"68 km WSW of Pelabuhanratu, Indonesia",earthquake,,4.5,0.069,66.0,reviewed,us,us,5,2014,2014-05-30
1974-04-23 05:58:13.800000+00:00,-8.896,106.126,33.0,5.0325299999999995,mw,,,,,us,usp000062j,2014/11/06 23:21:23.911+00,"216 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,us,4,1974,1974-04-23
2017-03-14 02:51:08.370000+00:00,-7.7564,106.5851,51.37,5.0325299999999995,mw,,83.0,3.887,0.75,us,us100088sg,2017/06/07 00:33:38.040+00,"85 km S of Pelabuhanratu, Indonesia",earthquake,3.6,7.5,0.099,32.0,reviewed,us,us,3,2017,2017-03-14
2017-03-10 16:33:14.990000+00:00,-7.2234,105.2828,45.97,5.0325299999999995,mw,,177.0,3.667,0.57,us,us1000888j,2017/05/31 01:59:01.040+00,"111 km SSW of Labuan, Indonesia",earthquake,5.3,9.6,0.088,40.0,reviewed,us,us,3,2017,2017-03-10
2015-04-09 18:20:28.500000+00:00,-6.7085,105.3343,35.0,5.0325299999999995,mw,,80.0,9.996,0.71,us,us200025e5,2022/07/28 07:11:42.376+00,"65 km WSW of Labuan, Indonesia",earthquake,9.1,1.9,0.072,60.0,reviewed,us,us,4,2015,2015-04-09
1988-12-12 01:16:06.570000+00:00,-8.348,106.671,33.0,5.0325299999999995,mw,,,,1.2,us,usp0003pse,2014/11/07 00:43:16.957+00,"151 km S of Pelabuhanratu, Indonesia",earthquake,,,,1.0,reviewed,us,us,12,1988,1988-12-12
2010-10-14 19:48:22.440000+00:00,-7.564,106.408,36.5,5.0325299999999995,mw,64.0,39.1,,1.19,us,usp000hn3u,2014/11/07 01:42:42.422+00,"65 km SSW of Pelabuhanratu, Indonesia",earthquake,,8.2,,17.0,reviewed,us,us,10,2010,2010-10-14
1999-05-20 12:29:06.250000+00:00,-7.29,106.072,49.6,5.0325299999999995,mw,,,,1.17,us,usp00098cn,2014/11/07 01:07:41.878+00,"62 km WSW of Pelabuhanratu, Indonesia",earthquake,,10.8,,7.0,reviewed,us,us,5,1999,1999-05-20
2004-11-04 14:12:32.670000+00:00,-6.605,104.775,20.6,5.0325299999999995,mw,52.0,71.6,,1.05,us,usp000d7pg,2014/11/07 01:23:56.011+00,"119 km WSW of Labuan, Indonesia",earthquake,,11.7,,17.0,reviewed,us,us,11,2004,2004-11-04
2001-09-03 14:06:47.160000+00:00,-7.656,106.979,33.0,5.0325299999999995,mw,100.0,,,1.03,us,usp000anjr,2014/11/07 01:13:44.064+00,"71 km SW of Banjar, Indonesia",earthquake,,,,25.0,reviewed,us,us,9,2001,2001-09-03
1989-07-30 10:55:37.090000+00:00,-7.322,107.081,33.0,5.0325299999999995,mw,,,,1.3,us,usp0003xur,2014/11/07 00:44:35.418+00,"41 km WSW of Banjar, Indonesia",earthquake,,,,5.0,reviewed,us,us,7,1989,1989-07-30
2022-08-05 09:23:09.522000+00:00,-7.7031,104.8884,10.0,5.0325299999999995,mw,77.0,53.0,2.748,0.39,us,us6000i8bg,2022/10/12 14:50:50.040+00,"179 km SW of Labuan, Indonesia",earthquake,6.48,1.838,0.07,64.0,reviewed,us,us,8,2022,2022-08-05
2007-03-13 07:39:32.300000+00:00,-6.857,105.06,44.5,5.0325299999999995,mw,19.0,132.2,,1.23,us,usp000f6mp,2014/11/07 01:31:52.193+00,"100 km WSW of Labuan, Indonesia",earthquake,,16.3,,6.0,reviewed,us,us,3,2007,2007-03-13
2020-02-10 05:22:56.635000+00:00,-6.768,105.2929,52.32,5.0325299999999995,mw,,174.0,2.438,0.91,us,us70007met,2020/04/25 22:19:07.040+00,"73 km SW of Labuan, Indonesia",earthquake,8.3,6.5,0.074,57.0,reviewed,us,us,2,2020,2020-02-10
1979-09-29 06:31:09.800000+00:00,-6.634,104.9,37.0,5.0325299999999995,mw,,,,,us,usp000135v,2014/11/06 23:22:05.849+00,"106 km WSW of Labuan, Indonesia",earthquake,,,,,reviewed,us,us,9,1979,1979-09-29
1981-01-28 08:48:34.300000+00:00,-8.729,106.198,33.0,5.0325299999999995,mw,,,,,us,usp0001bxm,2014/11/06 23:24:28.877+00,"196 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,us,1,1981,1981-01-28
1978-11-11 04:49:39.200000+00:00,-7.963,106.443,33.0,5.0325299999999995,mw,,,,,us,usp0000xd0,2014/11/06 23:21:53.674+00,"108 km S of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,us,11,1978,1978-11-11
1997-12-25 22:30:51.860000+00:00,-7.529,106.604,50.0,5.0325299999999995,mw,,,,0.91,us,usp0008d6v,2014/11/07 01:04:10.405+00,"60 km S of Pelabuhanratu, Indonesia",earthquake,,,,10.0,reviewed,us,us,12,1997,1997-12-25
2010-08-14 01:32:36.890000+00:00,-7.404,105.86,48.8,5.0325299999999995,mw,77.0,51.2,,0.88,us,usp000hj32,2014/11/07 01:42:14.156+00,"Java, Indonesia",earthquake,,6.6,,26.0,reviewed,us,us,8,2010,2010-08-14
2010-08-20 14:12:21.650000+00:00,-8.345,105.88,35.0,5.0325299999999995,mw,53.0,114.7,,1.06,us,usp000hjh2,2014/11/07 01:42:16.260+00,"167 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,16.0,reviewed,us,us,8,2010,2010-08-20
2021-09-18 03:44:49.130000+00:00,-7.7096,104.2739,10.0,5.0325299999999995,mw,,119.0,3.06,1.01,us,us7000fcav,2021/12/03 15:01:28.040+00,"226 km SW of Labuan, Indonesia",earthquake,7.2,1.9,0.095,38.0,reviewed,us,us,9,2021,2021-09-18
2001-10-25 17:18:33.640000+00:00,-7.642,104.552,33.0,5.0325299999999995,mw,7.0,,,0.96,us,usp000armt,2014/11/07 01:14:02.988+00,"198 km SW of Labuan, Indonesia",earthquake,,,,1.0,reviewed,us,us,10,2001,2001-10-25
2011-07-24 08:23:36.380000+00:00,-7.197,106.458,59.1,5.0,mw,121.0,28.7,,1.02,us,usp000j5dj,2022/04/08 21:55:39.247+00,"25 km SSW of Pelabuhanratu, Indonesia",earthquake,,5.0,,,reviewed,us,gcmt,7,2011,2011-07-24
2009-03-27 20:53:26.670000+00:00,-6.963,106.154,47.4,5.0,mw,90.0,46.4,,1.08,us,usp000gvg4,2022/05/02 19:50:56.396+00,"Java, Indonesia",earthquake,,6.5,,,reviewed,us,gcmt,3,2009,2009-03-27
2006-03-16 05:43:09.700000+00:00,-7.366,106.72,20.3,5.0,mw,187.0,47.1,,0.84,us,usp000ec8v,2022/05/02 15:26:45.888+00,"45 km SSE of Pelabuhanratu, Indonesia",earthquake,,11.4,,,reviewed,us,hrv,3,2006,2006-03-16
2024-12-20 18:22:39.340000+00:00,-6.4479,105.0901,54.956,5.0,mw,145.0,41.0,2.734,0.93,us,us7000p0fh,2025/02/27 17:30:53.040+00,"82 km W of Labuan, Indonesia",earthquake,7.33,4.696,0.103,9.0,reviewed,us,us,12,2024,2024-12-20
2024-09-15 09:54:33.875000+00:00,-7.3767,106.6662,51.169,5.0,mw,79.0,56.0,0.979,0.9,us,us7000ne03,2024/11/21 22:58:58.040+00,"44 km SSE of Pelabuhanratu, Indonesia",earthquake,7.69,6.092,0.093,11.0,reviewed,us,us,9,2024,2024-09-15
2020-08-25 23:27:58.019000+00:00,-6.6509,104.6542,35.0,5.0,mw,,44.0,2.834,0.96,us,us7000bd0c,2020/10/31 19:06:29.040+00,"133 km WSW of Labuan, Indonesia",earthquake,7.0,1.9,0.075,17.0,reviewed,us,us,8,2020,2020-08-25
1992-06-29 05:25:52.240000+00:00,-6.403,104.727,56.9,4.9314599999999995,mw,,,,1.2,us,usp00059vc,2014/11/07 00:50:55.547+00,"122 km W of Labuan, Indonesia",earthquake,,,,14.0,reviewed,us,us,6,1992,1992-06-29
2006-05-18 08:33:42.990000+00:00,-7.47,106.086,49.7,4.9314599999999995,mw,45.0,66.2,,0.78,us,usp000ehdc,2014/11/07 01:29:08.273+00,"74 km SW of Pelabuhanratu, Indonesia",earthquake,,,,23.0,reviewed,us,us,5,2006,2006-05-18
2009-06-24 16:00:30.170000+00:00,-6.849,105.062,17.4,4.9314599999999995,mw,58.0,49.6,,1.04,us,usp000gyjd,2014/11/07 01:39:11.525+00,"99 km WSW of Labuan, Indonesia",earthquake,,7.9,,17.0,reviewed,us,us,6,2009,2009-06-24
2024-05-20 13:42:24.141000+00:00,-7.7527,106.4882,44.223,4.9314599999999995,mw,45.0,108.0,1.187,1.21,us,us6000n1ah,2024/08/06 02:09:51.040+00,"84 km S of Pelabuhanratu, Indonesia",earthquake,6.63,6.044,0.111,25.0,reviewed,us,us,5,2024,2024-05-20
2007-07-25 18:25:36.580000+00:00,-6.946,106.24,54.0,4.9314599999999995,mw,62.0,56.6,,0.77,us,usp000fh2w,2014/11/07 01:33:03.545+00,"34 km W of Pelabuhanratu, Indonesia",earthquake,,16.4,,19.0,reviewed,us,us,7,2007,2007-07-25
2007-08-13 18:45:06.740000+00:00,-7.34,106.007,21.5,4.9314599999999995,mw,56.0,58.4,,0.88,us,usp000fjku,2014/11/07 01:33:15.626+00,"71 km WSW of Pelabuhanratu, Indonesia",earthquake,,26.9,,24.0,reviewed,us,us,8,2007,2007-08-13
1991-12-19 16:21:42.600000+00:00,-7.799,106.544,53.2,4.9314599999999995,mw,,,,1.1,us,usp00050p4,2014/11/07 00:49:45.792+00,"89 km S of Pelabuhanratu, Indonesia",earthquake,,18.6,,3.0,reviewed,us,us,12,1991,1991-12-19
1992-02-12 09:48:00.760000+00:00,-8.376,105.51,33.0,4.9314599999999995,mw,,,,0.7,us,usp00052z3,2014/11/07 00:50:05.505+00,"191 km SW of Pelabuhanratu, Indonesia",earthquake,,,,1.0,reviewed,us,us,2,1992,1992-02-12
2018-04-14 08:56:54.770000+00:00,-6.9777,104.8049,45.79,4.9314599999999995,mw,,131.0,2.793,0.93,us,us2000e057,2018/07/07 02:25:22.040+00,"131 km WSW of Labuan, Indonesia",earthquake,8.2,7.8,0.074,56.0,reviewed,us,us,4,2018,2018-04-14
2022-03-18 15:04:01.911000+00:00,-8.1649,106.7877,25.19,4.9314599999999995,mw,,77.0,1.103,0.98,us,us6000h5q7,2022/05/27 14:55:36.040+00,"128 km SSW of Banjar, Indonesia",earthquake,5.9,5.0,0.07,63.0,reviewed,us,us,3,2022,2022-03-18
2010-11-04 08:59:08.990000+00:00,-7.861,104.707,35.0,4.9314599999999995,mw,48.0,80.0,,1.18,us,usp000hp17,2014/11/07 01:42:51.884+00,"205 km SW of Labuan, Indonesia",earthquake,,,,10.0,reviewed,us,us,11,2010,2010-11-04
2010-11-20 18:42:15.910000+00:00,-6.988,106.16,44.4,4.9314599999999995,mw,100.0,30.7,,1.05,us,usp000hpwk,2022/07/19 00:24:57.179+00,"43 km W of Pelabuhanratu, Indonesia",earthquake,,5.8,,25.0,reviewed,us,us,11,2010,2010-11-20
2023-12-14 07:27:15.030000+00:00,-7.2237,105.9547,40.422,4.9314599999999995,mw,61.0,126.0,1.698,0.8,us,us7000liv9,2024/02/17 22:43:09.040+00,"70 km WSW of Pelabuhanratu, Indonesia",earthquake,8.4,8.246,0.075,69.0,reviewed,us,us,12,2023,2023-12-14
2011-06-15 02:34:17.960000+00:00,-7.651,106.97,37.2,4.9314599999999995,mw,57.0,32.7,,1.13,us,usp000j36f,2014/11/07 01:45:05.823+00,"71 km SW of Banjar, Indonesia",earthquake,,8.2,,13.0,reviewed,us,us,6,2011,2011-06-15
1988-12-19 18:59:46.010000+00:00,-8.702,106.003,36.5,4.9314599999999995,mw,,,,1.2,us,usp0003pzp,2014/11/07 00:43:17.936+00,"199 km SSW of Pelabuhanratu, Indonesia",earthquake,,15.7,,7.0,reviewed,us,us,12,1988,1988-12-19
2011-10-23 05:17:42.350000+00:00,-8.041,104.885,10.0,4.9314599999999995,mw,71.0,69.8,,0.98,us,usp000j9rd,2014/11/07 01:46:09.119+00,"211 km SSW of Labuan, Indonesia",earthquake,,,,18.0,reviewed,us,us,10,2011,2011-10-23
2012-02-29 13:28:14.870000+00:00,-7.285,106.564,45.4,4.9314599999999995,mw,112.0,103.7,,0.9,us,usp000jfkn,2014/11/07 01:47:05.968+00,"32 km S of Pelabuhanratu, Indonesia",earthquake,,4.5,,30.0,reviewed,us,us,2,2012,2012-02-29
2012-05-01 04:59:21.810000+00:00,-7.697,106.479,35.0,4.9314599999999995,mw,23.0,180.7,,0.96,us,usp000jjud,2014/11/07 01:47:41.020+00,"78 km S of Pelabuhanratu, Indonesia",earthquake,,,,3.0,reviewed,us,us,5,2012,2012-05-01
2015-09-02 09:56:07.740000+00:00,-7.6291,106.2438,25.33,4.9314599999999995,mw,,109.0,1.559,1.06,us,us20003fnk,2015/12/01 00:36:10.040+00,"78 km SSW of Pelabuhanratu, Indonesia",earthquake,5.9,5.4,0.088,40.0,reviewed,us,us,9,2015,2015-09-02
1989-01-31 21:38:06.730000+00:00,-7.02,105.94,53.2,4.9314599999999995,mw,,,,1.2,us,usp0003re5,2014/11/07 00:43:30.332+00,"67 km W of Pelabuhanratu, Indonesia",earthquake,,13.4,,3.0,reviewed,us,us,1,1989,1989-01-31
1994-09-03 13:28:08.820000+00:00,-8.685,105.952,33.0,4.9314599999999995,mw,,,,1.3,us,usp0006hx0,2014/11/07 00:56:13.219+00,"199 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,6.0,reviewed,us,us,9,1994,1994-09-03
